Destino,NumeroFactura,FechaFactura,Vencimiento,total,Saldo,ReferenciaBancaria,dias_credito,dias_vencido
Destino-241 E09780,A-688777,2025-11-10 08:04:02,2025-12-10,218803.78,218803.78,A0010032410006887773,30,-30
Destino-241 E09780,A-688781,2025-11-10 08:24:00,2025-12-10,218368.0,218368.0,A0010032410006887811,30,-30
Destino-241 E09780,A-678327,2025-10-11 13:55:11,2025-11-10,216712.05,216712.05,A0010032410006783271,30,0
Destino-241 E09780,A-678334,2025-10-11 14:15:19,2025-11-10,217082.46,217082.46,A0010032410006783346,30,0
Destino-241 E09780,A-682040,2025-10-22 11:15:19,2025-11-21,497680.91,451377.42,A0010032410006820401,30,-11
Destino-241 E09780,A-678765,2025-10-13 14:05:13,2025-11-12,523228.41,523228.41,A0010032410006787650,30,-2
Destino-241 E09780,A-680466,2025-10-17 16:25:15,2025-11-16,232492.84,232492.84,A0010032410006804662,30,-6
Destino-241 E09780,A-680470,2025-10-17 16:35:12,2025-11-16,232516.14,232516.14,A0010032410006804709,30,-6
Destino-241 E09780,A-682566,2025-10-23 16:35:13,2025-11-22,217213.19,217213.19,A0010032410006825661,30,-12
Destino-241 E09780,A-682574,2025-10-23 17:05:12,2025-11-22,217322.16,217322.16,A0010032410006825741,30,-12
Destino-241 E09780,A-680382,2025-10-17 12:55:12,2025-11-16,216821.01,216821.01,A0010032410006803826,30,-6
Destino-241 E09780,A-680391,2025-10-17 13:05:16,2025-11-16,216821.01,216821.01,A0010032410006803912,30,-6
Destino-241 E09780,A-683970,2025-10-27 19:45:13,2025-11-26,229991.01,229991.01,A0010032410006839700,30,-16
Destino-241 E09780,A-683972,2025-10-27 19:55:12,2025-11-26,229875.83,229875.83,A0010032410006839722,30,-16
Destino-241 E09780,A-679111,2025-10-14 11:05:13,2025-11-13,523466.8,523466.8,A0010032410006791119,30,-3
Destino-241 E09780,A-683990,2025-10-27 22:05:14,2025-11-26,217278.56,217278.56,A0010032410006839903,30,-16
Destino-241 E09780,A-683993,2025-10-27 22:25:12,2025-11-26,217234.99,217234.99,A0010032410006839930,30,-16
Destino-241 E09780,A-687186,2025-11-05 17:24:00,2025-12-05,727417.48,727417.48,A0010032410006871863,30,-25
Destino-241 E09780,A-686926,2025-11-05 04:24:22,2025-12-05,728560.03,728560.03,A0010032410006869266,30,-25
Destino-241 E09780,A-686717,2025-11-04 14:24:01,2025-12-04,217234.99,217234.99,A0010032410006867176,30,-24
Destino-241 E09780,A-686720,2025-11-04 14:24:03,2025-12-04,217082.46,217082.46,A0010032410006867208,30,-24
Destino-241 E09780,A-685132,2025-10-30 18:05:12,2025-11-29,498579.92,498579.92,A0010032410006851325,30,-19
